"sample_id","wavelength","absorbance","temp","measurement_error"
"Sample_2",290,1.2256613191832,25.586807720013,-0.0345280085832591
"Sample_2",300,1.36033660572535,24.5836773438163,-0.0138215542726926
"Sample_2",310,0.889789225138832,24.2151121904947,-0.0554709379949719
"Sample_2",320,0.850537631274315,25.1634163194861,0.00669346582147259
"Sample_2",330,0.906218069503195,23.7632857648907,0.0892669525865776
"Sample_2",340,0.718488143506778,26.0458737762367,0.12110816776258
"Sample_2",350,1.03169021523076,24.5154045837813,-0.0538414451059206
"Sample_2",360,1.17806816667028,25.1891288116807,0.024297055520155
"Sample_2",370,0.886429271639061,25.051006331575,0.0694260869372146
"Sample_2",380,0.6349144032465,24.9997593311136,-0.0097828408642272
"Sample_2",390,1.13040184972616,26.8093820424429,-0.0109087398853105
"Sample_2",400,1.00321961221295,24.1746720428901,-0.0152388977273223
"Sample_2",410,1.33593567832681,26.145470452228,0.0298916362055722
"Sample_2",420,0.305657557188502,25.0315731875532,0.069871470540788
"Sample_2",430,1.62888242908596,24.1647941946933,0.0343809880619982
"Sample_2",440,0.781954908135464,24.9312363509835,0.0160094007148484
"Sample_2",450,1.16664953174221,25.7467716870125,-0.015093496288863
"Sample_2",460,1.27545617798704,24.5744812656054,0.0249174342778975
"Sample_2",470,0.847515468111402,24.2279177648065,-0.0274768458958378
"Sample_2",480,0.590160925121293,25.1527641067479,-0.0139628251818621
"Sample_2",490,1.0788574276123,25.9885968451788,0.0548256721555866
"Sample_2",500,0.949455680743003,24.9265416653278,0.0221006544089406
"Sample_2",510,0.591291680694183,23.6129734464403,0.0120508147013056
"Sample_2",520,1.25182334355636,23.6933240956246,-0.0127803827677759
"Sample_2",530,1.09383118904804,24.2316046749221,0.0465516450742441
"Sample_2",540,0.942143964585069,24.4728918746255,0.0667456292687736
"Sample_2",550,0.802209846783609,24.9785729349584,-0.0434635881937721
"Sample_2",560,0.672104391210245,25.6704980709963,0.00277434773325513
"Sample_2",570,1.10799264121932,24.5653829614276,0.00245334565959596
"Sample_2",580,1.47296671631308,23.8861202166872,-0.0289177864180448
"Sample_2",590,1.27437359437382,25.6071059948785,-0.0499369327998002
"Sample_2",600,0.947174831399468,25.2754569687396,-0.000121639000330082
"Sample_2",610,0.825266559242668,26.1573470694147,0.0327755941406484
"Sample_2",620,1.36365790823686,23.3175191405217,0.0738421139488276
"Sample_2",630,0.915201037217962,25.0873190888949,-0.0954576394139607
"Sample_2",640,1.21254670255446,26.3533618939427,-0.0351219736656205
"Sample_2",650,1.07813957696022,25.7241738006834,-0.0155715109005959
"Sample_2",660,1.08271132610755,24.1674471742358,-0.0831578515333688
"Sample_2",670,1.36950576048919,25.7325284867684,-0.0375266720896145
"Sample_2",680,0.742385123437469,24.1280731300028,-0.0388675879590754
"Sample_2",690,0.92537727717019,24.5466024887702,-0.0361284849929801
"Sample_2",700,1.31103544810375,26.1875342786291,-0.109441729957353
"Sample_2",710,0.924404220502409,24.7098546882099,0.0106709275143277
"Sample_2",720,0.793049979719644,25.8285461449654,-0.0315961468127416
"Sample_2",730,1.26354808719104,24.7087722912208,0.0760245596916082
"Sample_2",740,0.689891310619176,23.4236375952521,0.0397977974707541
"Sample_2",750,1.07339957569918,24.1511843030511,-0.07267647825664
"Sample_2",760,0.879892032672916,23.9114801380428,0.00491977105029194
"Sample_2",770,1.537725100938,24.5157094288828,-0.0296885492116577
"Sample_2",780,0.694680062229371,24.6636887909904,0.0444140584317258
"Sample_2",790,1.16167073370748,24.8466421093384,0.00265352077493333
"Sample_2",800,0.910536070991136,24.7567527714252,-0.0278511812922328
"Sample_3",200,1.03574023812661,25.3465861224552,-0.0495895792902221
"Sample_3",210,1.01856117483564,23.6335330951021,-0.0083650327851033
"Sample_3",220,1.12362445455692,24.6057920794098,-0.00653279698632475
"Sample_3",230,1.26655241729396,25.3163952703564,-0.0347761111986282
"Sample_3",240,0.908739540274413,24.150954950518,-0.0175051170702909
"Sample_3",250,0.721031124664038,26.0064364619899,-0.00945086141216025
"Sample_3",260,0.717896949903383,22.7245091077058,0.0243881577375033
"Sample_3",270,1.18904871890942,24.1782999707691,0.0556667124535385
"Sample_3",280,1.21370950924623,25.4904313809715,-0.111253738738209
"Sample_3",290,0.50391723515593,25.9275129984878,0.096549984275424
"Sample_3",300,1.19350448431988,25.0699977519613,0.127625808623713
"Sample_3",310,0.626646307237426,24.4383288231286,-0.0579972502059814
"Sample_3",320,1.2230431524865,26.2694963194566,-0.0354290073154651
"Sample_3",330,1.51280818133936,23.368989823953,0.0396356370985373
"Sample_3",340,1.24216048041112,25.5114465176739,-0.00387914505610651
"Sample_3",350,1.1347140868542,24.307386892699,0.0647603301005962
"Sample_3",360,1.0343199377758,25.3058876533127,0.0249338708370989
"Sample_3",370,1.41932685941645,23.2653518038258,-0.0655691773852437
"Sample_3",380,0.741576348158374,26.63719590687,0.0221364423142471
"Sample_3",390,0.932890085696837,25.4625086650453,-0.0605066907605671
"Sample_3",400,1.01424929540938,23.3107056794598,-0.00668505817730742
"Sample_3",410,0.773806208429358,23.7204642816241,-0.00853698717369609
"Sample_3",420,1.15698467725307,26.8800276836982,-0.045318631393947
"Sample_3",430,0.542944530805679,25.5974646917989,0.0693807937893488
"Sample_3",440,1.17396371823499,23.0368539895712,0.000383051917190806
"Sample_3",450,0.865574640640676,25.0840496262538,0.021615981601827
"Sample_3",460,1.12922904804721,23.3073127648359,0.103486336803521
"Sample_3",470,1.09061203522641,23.1594562193893,-0.0149585841403254
"Sample_3",480,0.985733892123899,25.0655746705549,0.00601631949714179
"Sample_3",490,1.13478244758673,25.0123732350787,-0.0123692913464497
"Sample_3",500,1.21988428759247,23.6397172820378,0.0516063489447984
"Sample_3",510,1.75312187542546,25.1611395605476,0.0195757680013847
"Sample_3",520,0.758842093736686,25.4474521825971,-0.0244231387443062
"Sample_3",530,1.36881302353122,23.5451501441882,0.0474966675394556
"Sample_3",540,1.4303431105572,25.362580202906,-0.0544419055782054
"Sample_3",550,1.14265128644782,24.72524691364,0.00972243804020752
"Sample_3",560,0.659230363936626,26.1425878665108,-0.0953995400351209
"Sample_3",570,0.696131717391591,24.6354781704705,0.0347970186719314
"Sample_3",580,0.876308605232127,25.6579948999695,0.00297364215327051
"Sample_3",590,1.47937965825025,23.7638613037968,-0.00151604007354382
"Sample_3",600,1.0056192969461,25.8171440110378,-0.0639722988720496
"Sample_3",610,0.506361387791226,26.3262444003235,-0.0123448618301025
"Sample_3",620,1.05916966338635,26.2971312939022,0.082957812812962
"Sample_3",630,0.94765340903772,24.6107330370464,0.047569641912868
"Sample_3",640,0.942157678798832,25.8075633047201,0.0418164507556589
"Sample_3",650,0.958617552849367,25.7678739793617,0.0344689464853298
"Sample_3",660,0.477644659978776,24.8948047050873,0.0340059985847856
"Sample_3",670,0.983456000541584,25.6430035841928,-0.0787845029283524
"Sample_3",680,0.786482418858329,22.4702180385518,-0.0866374325981088
"Sample_3",690,0.888684425354833,25.2434524929635,-0.0262769163829038
"Sample_3",700,0.975753323972445,23.4037750363042,0.0714522189479076
"Sample_3",710,0.886263055385598,25.0758326451931,0.0287783881298124
"Sample_3",720,1.3730234152071,26.5900345856461,-0.0372440122308001
"Sample_3",730,1.2091054229878,25.5274712396158,0.00896054731368275
"Sample_3",740,0.904704987270114,24.3000357514791,0.0119797692781159
"Sample_3",750,0.597390247218407,24.5566907979415,-0.0190793687336559
"Sample_3",760,0.527435632235202,23.7668213486523,0.0282718246809071
"Sample_3",770,1.02378887135622,22.6368408456582,-0.00712207355324704
"Sample_3",780,0.931567424398252,25.8583366071115,0.0224804966702418
"Sample_3",790,1.12614559630661,26.5076593918222,0.0309049832513745
"Sample_3",800,0.956912805077639,25.0275182238317,-0.0189391386877171
"Sample_4",200,0.892234819685933,25.3679375010918,-0.00299733746298106
"Sample_4",210,0.750938311294018,24.3426570853028,0.00243698500387251
"Sample_4",220,0.986410364318234,24.6236533298389,-0.0536437700366982
"Sample_4",230,1.05313546052547,25.7413600604251,-0.114648571524034
"Sample_4",240,1.1505332862735,24.9003932435515,-0.0603603425032171
"Sample_4",250,0.755933034659327,24.3457101213929,0.00570547148985956
"Sample_4",260,1.11052932277682,25.9711643740613,-0.0516648539552688
"Sample_4",270,0.710021704717045,25.0134963115684,0.0344403876171031
"Sample_4",280,0.902687399249031,24.0834653329785,0.0362541508837432
"Sample_4",290,0.78805457315382,26.7096885612616,0.0108690105469544
"Sample_4",300,1.39210837474928,23.8318990100533,-0.0100828365809189
"Sample_4",310,0.583283880376711,23.2189637398475,-0.0682844930294341
"Sample_4",320,1.2790837290113,22.7468675514318,-0.015446880433858
"Sample_4",330,1.39706959438952,25.6511259695467,-0.0226451443268613
"Sample_4",340,0.815538317599578,24.4671673743972,0.0331614572259896
"Sample_4",350,1.11280169705453,24.7244406430277,0.0654314768374348
"Sample_4",360,1.13090141979536,25.289626972629,0.0250520154947249
"Sample_4",370,0.911348525230325,24.5335159382092,-0.0564144267598684
"Sample_4",380,1.06916705439711,23.3919398250553,0.0835498652699083
"Sample_4",390,1.2875998867173,23.050216203958,0.0505176516226062
"Sample_4",400,1.16009268243951,24.659300081769,0.0111760607937229
"Sample_4",410,1.32110938446614,25.1747255273313,-0.110324229660481
"Sample_4",420,1.43734290506448,22.7222224392228,-0.0477292809276579
"Sample_4",430,1.14524752212698,25.2905244809471,-0.00342865336051183
"Sample_4",440,0.851715169019334,25.4223063574736,0.0380652950782635
"Sample_4",450,1.03197231352509,26.2947373632067,-0.0589952099979145
"Sample_4",460,1.5271254980149,25.164714018574,0.160559947838364
"Sample_4",470,1.03838146131334,25.2049538408002,-0.127691242547541
"Sample_4",480,1.11878275870563,25.6046036267258,-0.0117966974667033
"Sample_4",490,1.26504789412177,24.9808592308311,-0.0129781321630717
"Sample_4",500,1.07988443055959,24.9202856526212,-0.0331683458309596
"Sample_4",510,1.00545952884621,25.1159844644028,-0.0159495355413074
"Sample_4",520,1.35467447642442,25.7441733640484,0.0371197578786158
"Sample_4",530,0.838837175280187,24.5687093964723,-0.0437146337892886
"Sample_4",540,1.30228636994569,24.5004710480888,-0.104140688315164
"Sample_4",550,0.955140422473202,24.1348379232443,0.00468839514051088
"Sample_4",560,0.84998139568289,24.0422427167281,-9.09906001397806e-05
"Sample_4",570,0.776136045157674,25.3267999713386,-0.000655032618578702
"Sample_4",580,0.879371676998863,26.5473722256852,0.0333984037279052
"Sample_4",590,1.09404373005903,24.0311404311356,-0.00065838514760813
"Sample_4",600,1.28310288262264,24.8115595737405,0.0388023515238152
"Sample_4",610,0.965610014723393,23.9699988385441,-0.100536766631763
"Sample_4",620,1.07181762919532,25.9080864418605,-0.0564090247485901
"Sample_4",630,0.785708711634308,24.6826181352919,0.017439978579286
"Sample_4",640,1.03139248556507,25.1790039665404,-0.0176449241048462
"Sample_4",650,1.20916288477839,25.3480281877292,0.0472387298958811
"Sample_4",660,1.1949809854256,23.9457209787256,-0.0502359926263232
"Sample_4",670,1.12090622705813,24.8952557118893,0.0361951366248423
"Sample_4",680,0.787966189860712,24.7716573829055,-0.0334416370495182
"Sample_4",690,1.59722319344479,25.6753555624275,-0.05565200968579
"Sample_4",700,1.22305800218537,23.7667553064937,-0.0171402594683473
"Sample_4",710,0.698158952511152,23.8000384555772,0.00248896615843698
"Sample_4",720,1.15014666223917,25.7658665766161,-0.0613840980762768
"Sample_4",730,0.963142263304354,24.411902138717,-0.0382002955413724
"Sample_4",740,0.797026857538388,24.3397041700244,-0.0623091030808941
"Sample_4",750,1.15995178708697,25.1130135221973,0.0508386988879886
"Sample_4",760,0.928779457278657,24.679601200314,0.0361806312029432
"Sample_4",770,1.091599637178,26.8663814969388,-0.0516263568552557
"Sample_4",780,0.539178602646682,25.2595314557678,0.0278673002061379
"Sample_4",790,1.02298143290208,25.1615600709181,-0.0127790711549761
"Sample_4",800,0.529228736774309,25.9310749093354,-0.0556695878573335
"Sample_5",200,0.968817942184606,25.8605302464291,0.0224439077126591
"Sample_5",210,1.14337321004769,24.336877967937,0.0422458158187312
"Sample_5",220,1.20128452087353,24.5645155890167,0.0215471975621988
"Sample_5",230,0.887022398096365,24.0653372619046,0.0833191731437919
"Sample_5",240,1.32562410391334,23.0857238195906,0.00330836450657652
"Sample_5",250,1.03986375300657,25.9988899967253,-0.0559130885380097
"Sample_5",260,1.14754585656815,25.2948947635421,0.0242623861039565
"Sample_5",270,1.21044173422977,26.4421093912931,-0.010101203194365
"Sample_5",280,0.977771321293528,25.1410367137107,0.0517833503625526
"Sample_5",290,1.31685052849051,27.2664819997152,-0.0285700016909738
"Sample_5",300,1.26262709588261,24.340206248528,-0.0382830210312073
"Sample_5",310,1.13160709056753,24.6794996721377,-0.0773725987204441
"Sample_5",320,1.20817924889543,23.903987522719,-0.0645650712365931
"Sample_5",330,1.46830275807768,26.295047887289,-0.0585656722101933
"Sample_5",340,0.704637416108119,25.0800411906625,-0.117023943775582
"Sample_5",350,1.37864332320423,26.5148785148247,0.0348701199245547
"Sample_5",360,1.15712883169175,24.7324265229439,0.0381837102953637
"Sample_5",370,1.05821119681476,26.1926642655763,-0.0492970965886939
"Sample_5",380,1.20737673065582,26.592170636219,-0.00756666514045472
"Sample_5",390,1.18936548783384,24.003618360687,0.0248774284762808
"Sample_5",400,1.23391174112666,23.9860707695358,0.0420180178729367
"Sample_5",410,0.839750643624717,25.3916626267815,0.0205343555515739
"Sample_5",420,0.72203883730589,24.8054713030898,0.0217573351254247
"Sample_5",430,1.5640640351019,25.305605683729,0.00982349341669587
"Sample_5",440,1.19325199490213,25.1937610633886,-0.051666521437869
"Sample_5",450,1.00633587736042,24.6551000195167,0.00900645995070597
"Sample_5",460,0.66599006426118,23.8025518406919,0.0500024960710457
"Sample_5",470,1.59236990669629,24.0384848366746,-0.0344181783123832
"Sample_5",480,1.58224774184771,23.449071397616,0.0510025574132269
"Sample_5",490,0.959240579322321,24.9804197439747,0.0258462968299846
"Sample_5",500,0.857521959308908,25.594260864048,0.00921172309317358
"Sample_5",510,1.77560929938687,26.1721272825902,-0.000343649205713943
"Sample_5",520,1.25571538048496,24.3097166095633,0.0867886055877214
"Sample_5",530,1.08681715958663,25.698759252011,0.0041213834369252
"Sample_5",540,1.17947597702215,23.6202609280793,-0.0352016346965425
"Sample_5",550,1.47144995209307,24.4568772463263,0.0206991527705513
"Sample_5",560,0.897527378672478,25.3829393488402,-0.029105097322395
"Sample_5",570,1.44916890520086,23.5172821295253,-0.0376941751450312
"Sample_5",580,1.04151365592578,25.5543206413338,-0.0951686405906453
"Sample_5",590,1.34677753004954,24.5751714472349,0.0154121032846515
"Sample_5",600,0.607385179372647,24.2546492156622,-0.0202590404709671
"Sample_5",610,1.17359364364543,24.1259490249247,0.0359460048102982
"Sample_5",620,1.38638311931301,25.0046363829129,-0.0378069407870922
"Sample_5",630,1.05283888145854,25.3507135113859,-0.000413697281430541
"Sample_5",640,1.47334629572095,25.4876631552928,-0.00846514685052028
"Sample_5",650,1.49284358135649,23.9490911144247,0.0158277920093925
"Sample_5",660,1.08367808304013,24.3579522808869,-0.0264976292050623
"Sample_5",670,0.834824952043489,24.3595212302539,0.0505109205657139
"Sample_5",680,0.827465126579382,25.6275763566921,0.000589240663963863
"Sample_5",690,0.770545667264915,25.6258872046702,0.0985548378863455
"Sample_5",700,1.26768403598343,27.1281885629511,0.130437960002227
"Sample_5",710,0.61096632160548,25.726323890838,0.0355574707455341
"Sample_5",720,0.882592065888048,24.3747612422759,-0.0466847992221066
"Sample_5",730,0.867142265564026,24.2576107060928,-0.00253374646032469
"Sample_5",740,1.28903674042778,26.6625528559755,-0.0226315401187322
"Sample_5",750,0.855358736458085,24.8452104493404,0.0741668393127791
"Sample_5",760,1.09393685516876,26.221633970372,0.0691021487720578
"Sample_5",770,0.975836964360023,25.6262406903871,-0.0256243516713678
"Sample_5",780,1.10567248227608,26.0063578466204,-0.0021906942359881
"Sample_5",790,1.32821669740968,24.651430397077,-0.0545520216343061
"Sample_5",800,1.37848671471978,23.8486518830974,0.0426725511723451
"Sample_6",200,1.33761786223372,24.2182014069757,0.0175478239816559
"Sample_6",210,1.44669737144943,26.5197468409342,0.0223256360818628
"Sample_6",220,0.793478049197578,25.2006001081852,-0.0110562553190978
"Sample_6",230,1.18711446679904,26.0335779069411,0.0466515231592893
"Sample_6",240,1.11840627063611,27.421634960032,-0.0981710893974955
"Sample_6",250,1.35889844021244,26.2777461418698,-0.0322226503781827
"Sample_6",260,1.54392997219906,25.7703220430802,-0.00476578202480099
"Sample_6",270,0.877107590172699,24.4603386783127,0.00652864936555175
"Sample_6",280,1.29440793812268,25.3594807125281,0.0162591803105167
"Sample_6",290,0.950748108355466,25.5395056234187,0.0255735998257724
"Sample_6",300,1.07803551113486,26.5473645861363,-0.060340705494894
"Sample_6",310,0.617147274345281,26.3867658780937,0.000306824175881076
"Sample_6",320,1.8755643214671,26.0111707269659,0.0209667208800154
"Sample_6",330,1.66454924199143,26.1441949877001,0.0530534348628316
"Sample_6",340,1.32558170498505,25.7695014013532,-0.00454270937730257
"Sample_6",350,1.19742637195771,26.0241817783122,0.0639659791358743
"Sample_6",360,1.10747313702023,26.2173392868236,-0.0112611239571272
"Sample_6",370,0.923376764425181,26.3593267419307,-0.00199592555642026
"Sample_6",380,0.657667702474476,27.4621021267443,0.00640856509284497
"Sample_6",390,1.23054277746082,25.1103810312929,-0.0200952224962131
"Sample_6",400,0.381657939878674,27.179845945267,0.0286375219510476
"Sample_6",410,0.925732597789383,26.5372099681155,-0.0538314921265284
"Sample_6",420,1.12298511420923,24.7637371650285,-0.000225742612085964
"Sample_6",430,1.29930830607751,25.7783622176071,-0.0216217019895813
"Sample_6",440,1.47306103367732,25.4965256064224,-0.0218829496339873
"Sample_6",450,1.47228682442729,25.2535996387042,0.0460578154817773
"Sample_6",460,0.960367479043188,24.7696908126174,0.0420887872778364
"Sample_6",470,1.5416911405139,25.60471836032,0.0639210611481063
"Sample_6",480,1.23970180264906,25.6517119877838,-0.0105518717243383
"Sample_6",490,1.71270682442178,25.7411642589758,0.00129603150187666
"Sample_6",500,0.863396481754304,24.3511091048671,-0.0620633323074363
"Sample_6",510,0.903643950864943,26.3532020440764,-0.0155271772009809
"Sample_6",520,1.12916168139984,26.5970809972531,0.0705659248872052
"Sample_6",530,1.09192092471328,26.6317142990597,-0.0166611091025488
"Sample_6",540,0.933373140829646,26.6165924056316,-0.0466535475515756
"Sample_6",550,1.16546108295876,26.1604050542643,0.00167578264740424
"Sample_6",560,0.371062132008946,27.1746800253422,0.0498595652103818
"Sample_6",570,0.838490193062597,25.2988356128474,-0.0631188521683339
"Sample_6",580,1.12165861244774,25.0187162450231,-0.0101528188715641
"Sample_6",590,1.35915272930563,26.2702703359797,0.0187132216820245
"Sample_6",600,0.781906051329621,26.3526592698033,0.0791011997782339
"Sample_6",610,0.682257311920454,25.4027868386106,-0.024624231793745
"Sample_6",620,1.13896265548842,26.0292848963455,0.0607768640484438
"Sample_6",630,1.12183419489767,26.2586476993624,-0.0173158077424724
"Sample_6",640,0.858797346025701,26.3037408259213,-0.0412407083224685
"Sample_6",650,0.879515842008225,26.7012451966363,-0.0453733799329083
"Sample_6",660,1.00381633096416,26.7467103900557,-0.00884392501510125
"Sample_6",670,1.18208207945294,24.0569539818541,-0.000896587956157862
"Sample_6",680,1.46695489018117,27.3823952187369,-0.0129160731209588
"Sample_6",690,1.32644704999271,26.3648021170218,0.0420889263890216
"Sample_6",700,1.788410220892,25.5437117234035,0.00758164662780796
"Sample_6",710,1.36272779369278,25.1083004782576,-0.00423310435463493
"Sample_6",720,1.69780960124127,26.7240514124511,-0.0241021789013086
"Sample_6",730,0.678110314339613,26.2624768123873,-0.0518406372504815
"Sample_6",740,0.976916381560141,26.8624719680383,-0.0783730655482621
"Sample_6",750,1.00039808061257,25.951747557038,0.00853646922084682
"Sample_6",760,0.754960738445482,25.8051849904295,0.00101343480444947
"Sample_6",770,1.22605968260799,27.7931380485506,0.0546009275143975
"Sample_6",780,0.379959811484952,24.3712056233153,0.0116437523297943
"Sample_6",790,1.1954937471363,26.3127315720663,0.0318887080450436
"Sample_6",800,1.08531969053412,26.3078506743197,0.00163945497502645
"Sample_7",200,0.67919636079994,26.4408123081267,-0.0026550339459541
"Sample_7",210,1.29283188567382,25.1755537968957,0.0563093738103823
"Sample_7",220,1.10002122623664,26.6543750037038,0.0224706559993805
"Sample_7",230,0.701864657554514,25.6165584828714,-0.00814116891643202
"Sample_7",240,1.21339462366744,26.3059466405704,-0.0604346723934163
"Sample_7",250,1.89338275431396,26.0046174040002,0.0238595813090989
"Sample_7",260,0.702526290927307,25.7192708608147,-0.0511570268719923
"Sample_7",270,1.37624786906951,24.6106210236644,-0.0465272653877538
"Sample_7",280,0.834127736493888,26.0372419104705,-0.0333754356598462
"Sample_7",290,1.52055742787479,25.1028123229014,-0.0808349434006418
"Sample_7",300,0.725283610922386,25.3747519550729,-0.00135080277611229
"Sample_7",310,0.903353030706912,26.6799233981514,-0.0360473316894388
"Sample_7",320,1.31047304222826,27.4110327221299,-0.0473701947438058
"Sample_7",330,0.991213763848948,26.6765133176261,-0.0179366889702062
"Sample_7",340,1.23155740447321,25.5641308581961,0.02234516482627
"Sample_7",350,1.244108203943,26.2042146685032,0.00372328690471675
"Sample_7",360,1.39981093345199,26.2394980307631,0.0238445771609171
"Sample_7",370,1.22883767134991,26.2565146631832,-0.0273638654690973
"Sample_7",380,1.28454660564517,25.9685460399226,0.0145083085773995
"Sample_7",390,0.689895297931999,25.0840855132819,0.0613660997998974
"Sample_7",400,1.00811248890261,26.4484040003583,-0.0421677017663092
"Sample_7",410,1.53713416621031,25.5253299671458,-0.00132967657274613
"Sample_7",420,1.17730823610557,25.0555876977356,0.0378196043239063
"Sample_7",430,0.96339854614831,26.2461014045718,0.00957033403504766
"Sample_7",440,1.14054438153287,25.883930398327,0.0623950968472358
"Sample_7",450,1.41633217797367,25.6629376303462,0.0538635055451471
"Sample_7",460,1.1195484729368,25.0586581905751,-0.0237163775772075
"Sample_7",470,1.09749412414523,25.621154763294,0.0216765463816366
"Sample_7",480,0.467867487627426,26.748492947992,-0.0371046857306428
"Sample_7",490,1.47529305784068,26.7301807343462,-0.0166569610621935
"Sample_7",500,1.31992328871773,25.3995279671383,0.0402997365686215
"Sample_7",510,1.52185817062316,25.1459126561251,-0.00186372667186823
"Sample_7",520,0.446436028815394,24.8849437531321,0.0162825271420266
"Sample_7",530,1.07514239157464,26.0819204111373,0.0333976839885384
"Sample_7",540,1.0419775230677,26.9546031621751,-0.0433453258859974
"Sample_7",550,0.653307491349319,25.0779186448868,-0.0233358605454641
"Sample_7",560,1.14452586109769,27.1584588955089,0.031185942216456
"Sample_7",570,1.31180799867028,26.9180046870335,-0.00458353014257422
"Sample_7",580,1.10928011211152,26.2536337813015,-0.0241153177960207
"Sample_7",590,1.20691183218022,26.0474492277277,-0.00286954508238244
